n_samples,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z
1944,-1.77099239826202400,-40.54961776733398400,-0.57251906394958496,7.14908615722656240,0.08619125976562500,6.87854136962890560
1945,-1.75572514533996580,-40.45801544189452800,-0.58015269041061400,7.38012661743164000,0.08858546142578126,6.62475599365234320
1946,-1.77099239826202400,-40.88549804687500000,-0.54198473691940304,7.62792648925781280,0.09816226806640624,6.33984599609374960
1947,-1.85496187210083000,-41.46564865112304800,-0.54961830377578736,7.86495245361328160,0.10534487304687500,6.05733020019531200
1948,-1.87786257266998280,-40.74045944213867200,-0.54961830377578736,8.05050308227539040,0.10414777221679688,5.77960280761718720
1949,-1.81679391860961920,-40.16030502319336000,-0.57251906394958496,8.26598123168945280,0.10654197387695312,5.47553919677734320
1950,-1.45801532268524160,-40.88549804687500000,-0.59541982412338256,8.45632026367187520,0.11252747802734374,5.17746109008789040
1951,-1.25954198837280280,-41.10686874389648800,-0.58778625726699832,8.63468828735351520,0.11372457885742186,4.87100327758789040
1952,-1.39694654941558840,-40.74045944213867200,-0.57251906394958496,8.78672009277343840,0.11372457885742186,4.56574256591796880
1953,-1.77862596511840820,-41.82442855834960800,-0.53435117006301880,8.98184752807617120,0.11492167968750000,4.21978042602539040
1954,-2.28244280815124520,-41.78625869750976800,-0.52671754360198976,9.10036051025390560,0.11851298217773438,3.89895740356445280
1955,-2.17557263374328600,-40.19084167480468800,-0.54961830377578736,9.23802710571288960,0.12330138549804686,3.56736047363281240
1956,-2.00000000000000000,-39.73282623291016000,-0.57251906394958496,9.36731399536132640,0.12569558715820312,3.22498963623046880
1957,-2.00763368606567400,-40.21374130249023200,-0.53435117006301880,9.46667336425781120,0.12689268798828124,2.89339270629882800
1958,-2.09923672676086440,-39.92366409301757600,-0.55725193023681640,9.55047042236328160,0.12090718383789062,2.55102186889648400
1959,-2.45801520347595200,-40.15267181396484000,-0.51908397674560544,9.64264718627929600,0.11731588134765624,2.20505972900390600
1960,-2.34351134300231920,-40.57251739501952800,-0.51908397674560544,9.71806453857421760,0.12689268798828124,1.85071788330078120
1961,-2.01526713371276840,-41.06106948852539200,-0.53435117006301880,9.77791958007812480,0.13168109130859374,1.49039053344726560
1962,-1.52671754360198980,-41.03053283691406400,-0.57251906394958496,9.82101520996093600,0.13407529296874998,1.13245738525390620
1963,-1.44274806976318360,-40.55725097656249600,-0.59541982412338256,9.85932243652343680,0.13287819213867186,0.78170684204101552
1964,-1.82442748546600360,-40.73282623291016000,-0.56488549709320072,9.88805285644531040,0.12928688964843748,0.41539398803710936
1965,-2.21374034881591800,-41.13740539550781600,-0.49618321657180784,9.89762966308593600,0.12569558715820312,0.06105214233398438
1966,-2.19083976745605480,-40.58778762817383200,-0.53435117006301880,9.86889924316406240,0.13048399047851562,-0.29089550170898436
1967,-2.00763368606567400,-40.22137451171875200,-0.55725193023681640,9.85453403320312480,0.13527239379882810,-0.64164604492187496
1968,-1.87022900581359880,-40.22900772094726400,-0.57251906394958496,9.81622680664062560,0.13048399047851562,-0.99239658813476560
1969,-1.68702292442321780,-40.24427413940429600,-0.56488549709320072,9.76953987426757760,0.12928688964843748,-1.34673843383789040
1970,-1.58015263080596920,-40.32824325561523200,-0.58015269041061400,9.71567033691406240,0.13168109130859374,-1.69748897705078100
1971,-1.64122140407562260,-40.80152511596680000,-0.57251906394958496,9.66299790039062560,0.13766659545898436,-2.05542212524414040
1972,-1.74809157848358160,-40.87022781372070400,-0.55725193023681640,9.57321533813476640,0.12808978881835936,-2.38941325683593720
1973,-1.76335883140563960,-40.29771041870116800,-0.57251906394958496,9.48103857421874880,0.13407529296874998,-2.73058699340820280
1974,-1.80916035175323480,-39.96946716308593600,-0.59541982412338256,9.38167920532226560,0.12689268798828124,-3.07774623413085920
1975,-1.96946561336517320,-40.64885330200195200,-0.54961830377578736,9.25957492065429600,0.12569558715820312,-3.40455476074218720
1976,-1.93129765987396240,-39.95419692993164000,-0.57251906394958496,9.11352861938476480,0.12330138549804686,-3.72657488403320320
1977,-1.80916035175323480,-40.58015441894531200,-0.58015269041061400,8.98424172973632800,0.12210428466796874,-4.05817181396484400
1978,-1.56488549709320060,-40.38167953491211200,-0.61068701744079592,8.82143601684570240,0.12330138549804686,-4.37181223144531200
1979,-1.51908397674560540,-40.70992279052734400,-0.62595421075820920,8.65743320312499840,0.11133037719726562,-4.67946714477539040
1980,-1.70229005813598640,-40.56488418579101600,-0.59541982412338256,8.47547387695312480,0.11851298217773438,-4.98831915893554640
1981,-1.90839695930480960,-40.61832046508788800,-0.53435117006301880,8.28752904663085920,0.11851298217773438,-5.30435377807617120
1982,-2.03816795349121080,-41.03816986083984000,-0.54198473691940304,8.09958421630859200,0.10534487304687500,-5.59644638061523360
1983,-1.89312982559204120,-40.96946716308593600,-0.59541982412338256,7.87213505859374880,0.11013327636718750,-5.88375057983398480
1984,-1.35877859592437740,-41.52671813964844000,-0.64122140407562256,7.65067140502929600,0.10055646972656250,-6.15549246826171840
1985,-1.00763356685638420,-42.47328186035156000,-0.63358777761459352,7.43878455810546880,0.11252747802734374,-6.45117637329101520
1986,-0.98473280668258672,-42.18320465087890400,-0.64122140407562256,7.19098468627929680,0.11133037719726562,-6.71573565673828080
1987,-1.22900760173797600,-41.05343627929687200,-0.63358777761459352,6.93241090698242160,0.10414777221679688,-6.95874712524414000
1988,-1.25954198837280280,-40.61832046508788800,-0.60305345058441160,6.65707771606445200,0.09935936889648436,-7.21013829956054720
1989,-1.71755731105804440,-40.13740539550781600,-0.60305345058441160,6.37695612182617120,0.08499415893554688,-7.43519325561523360
1990,-1.96946561336517320,-40.67938995361328000,-0.58015269041061400,6.10880553588867120,0.08020575561523438,-7.67341632080078080
1991,-1.61068701744079580,-40.96946716308593600,-0.60305345058441160,5.82988104248046800,0.07661445312500000,-7.88530316772460960
1992,-1.31297707557678220,-41.09160232543945600,-0.63358777761459352,5.52821163330078160,0.07661445312500000,-8.08881030883789120
1993,-1.17557251453399660,-39.71755599975585600,-0.61832058429718016,5.20379730834960880,0.06943184814453126,-8.26478413085937440
1994,-1.51908397674560540,-41.93893051147460800,-0.58778625726699832,4.95599743652343680,0.07302315063476562,-8.49223328857421760
1995,-1.78625953197479240,-41.47328186035156000,-0.58778625726699832,4.62918890991210960,0.07062894897460938,-8.63588538818359360
1996,-2.01526713371276840,-39.00763320922851200,-0.59541982412338256,4.27604416503906240,0.06344634399414062,-8.79031139526367200
1997,-2.18320608139038080,-39.93893051147460800,-0.58778625726699832,3.99951387329101520,0.05267243652343750,-8.95670841064453120
1998,-2.18320608139038080,-39.69465637207031200,-0.54961830377578736,3.62123001098632800,0.04309562988281250,-9.06923588867187520
1999,-1.82442748546600360,-38.78625869750976800,-0.59541982412338256,3.28484467773437480,0.04668693237304688,-9.19253727416992160
2000,-1.74045801162719720,-40.05343627929687200,-0.62595421075820920,2.98556947021484360,0.03351882324218750,-9.31464155883788960
2001,-1.71755731105804440,-41.03053283691406400,-0.58778625726699832,2.64200153198242160,0.03351882324218750,-9.41639512939452960
2002,-1.96183204650878920,-40.90076446533203200,-0.57251906394958496,2.30202489624023440,0.03471592407226563,-9.50138928833007840
2003,-2.12977099418640120,-39.96946716308593600,-0.58778625726699832,1.94409174804687480,0.03591302490234375,-9.57920084228515520
2004,-2.22137403488159160,-40.07633590698242400,-0.58015269041061400,1.61129771728515620,0.02753331909179688,-9.64623848876952960
2005,-2.25190830230712880,-40.04580307006836000,-0.56488549709320072,1.24498486328125000,0.01556231079101563,-9.69292542114257760
2006,-2.23664116859436040,-39.75572586059570400,-0.57251906394958496,0.89662852172851552,0.00957680664062500,-9.71686743774414080
2007,-1.85496187210083000,-40.88549804687500000,-0.57251906394958496,0.55306058349609376,0.00718260498046875,-9.75517466430664000
2008,-1.65648853778839120,-41.67938995361328000,-0.61068701744079592,0.19512743530273436,0.01675941162109375,-9.76834277343749920
2009,-1.67938935756683340,-41.06106948852539200,-0.59541982412338256,-0.16519991455078122,0.00239420166015625,-9.76235726928711040
2010,-1.87022900581359880,-41.09160232543945600,-0.58015269041061400,-0.52911856689453120,0.00478840332031250,-9.75637176513671840
2011,-1.96183204650878920,-41.00763320922851200,-0.59541982412338256,-0.87148940429687488,-0.00718260498046875,-9.72405004272460800
2012,-1.72519087791442880,-40.59542083740234400,-0.60305345058441160,-1.24139356079101560,-0.00837970581054687,-9.68574281616210720
2013,-1.72519087791442880,-40.96183395385742400,-0.61832058429718016,-1.59094700317382800,-0.01795651245117188,-9.61990227050781120
2014,-1.52671754360198980,-41.11450576782226400,-0.62595421075820920,-1.95366855468750000,-0.01077390747070313,-9.56363853149414080
2015,-1.50381684303283700,-40.61832046508788800,-0.64122140407562256,-2.30561619873046880,-0.02873041992187500,-9.48343277587890720
2016,-1.67175567150115960,-41.28244400024414400,-0.61832058429718016,-2.63481892700195320,-0.03830722656250000,-9.39484731445312480
2017,-1.67938935756683340,-41.63358688354492000,-0.63358777761459352,-2.99514627685546840,-0.03711012573242188,-9.29069954223632640
2018,-1.64885497093200680,-41.45038223266601600,-0.60305345058441160,-3.33751711425781200,-0.04189852905273437,-9.16859525756836000
2019,-2.03053426742553720,-41.53435134887695200,-0.58778625726699832,-3.65953723754882800,-0.04309562988281250,-9.04768807373046720
2020,-2.07633590698242200,-41.20610809326172000,-0.58778625726699832,-4.00310517578124960,-0.04189852905273437,-8.89445916748046880
2021,-2.11450386047363280,-40.43511581420898400,-0.59541982412338256,-4.33589920654296880,-0.05267243652343750,-8.73763895874023360
2022,-2.23664116859436040,-40.83969497680664000,-0.61832058429718016,-4.63756861572265600,-0.05626373901367188,-8.58081874999999840
2023,-1.85496187210083000,-40.56488418579101600,-0.62595421075820920,-4.96198294067382800,-0.05865794067382812,-8.39526812133789120
2024,-1.76335883140563960,-40.53435134887695200,-0.63358777761459352,-5.27083495483398400,-0.07062894897460938,-8.21330879516601440
2025,-1.85496187210083000,-41.58015441894531200,-0.61832058429718016,-5.56053335571289040,-0.07062894897460938,-8.01099875488281120
2026,-1.64122140407562260,-41.22137451171875200,-0.61832058429718016,-5.86459696655273440,-0.07182604980468750,-7.79552060546874880
2027,-1.66412210464477540,-40.67175674438476800,-0.61832058429718016,-6.14471856079101520,-0.08140285644531250,-7.58004245605468640
2028,-1.77099239826202400,-41.06106948852539200,-0.63358777761459352,-6.41167204589843760,-0.08259995727539062,-7.35618460083007840
2029,-1.82442748546600360,-40.93893051147460800,-0.60305345058441160,-6.68341393432617200,-0.08738836059570312,-7.10958182983398400
2030,-1.93129765987396240,-40.02289962768554400,-0.62595421075820920,-6.95515582275390560,-0.09217676391601562,-6.84382544555664000
2031,-2.12977099418640120,-39.42748260498047200,-0.62595421075820920,-7.17661947631835840,-0.09816226806640624,-6.61398208618164080
2032,-2.18320608139038080,-40.57251739501952800,-0.61068701744079592,-7.42561644897460960,-0.10175357055664062,-6.33984599609374960
2033,-1.88549613952636720,-40.76335906982421600,-0.62595421075820920,-7.66503661499023360,-0.10773907470703124,-6.05852730102539040
2034,-1.44274806976318360,-41.06106948852539200,-0.65648853778839112,-7.86495245361328160,-0.09217676391601562,-5.79277091674804640
2035,-1.22900760173797600,-41.17557144165039200,-0.65648853778839112,-8.05409438476562400,-0.11133037719726562,-5.51025512084960960
2036,-1.48854959011077880,-41.16030502319336000,-0.64885497093200680,-8.27076963500976480,-0.11971008300781250,-5.20260020751953040
2037,-1.70229005813598640,-40.53435134887695200,-0.65648853778839112,-8.46948837280273440,-0.10414777221679688,-4.88776268920898480
2038,-1.83206105232238760,-39.65649032592773600,-0.63358777761459352,-8.60954916992187520,-0.12569558715820312,-4.60764109497070240
2039,-2.03053426742553720,-40.92366409301757600,-0.61832058429718016,-8.79270559692382720,-0.11013327636718750,-4.26646735839843760
2040,-1.84732830524444600,-40.05343627929687200,-0.61832058429718016,-8.94593450317382720,-0.14245499877929688,-3.94085593261718720
2041,-1.97709929943084720,-40.55725097656249600,-0.62595421075820920,-9.09437500610351520,-0.13407529296874998,-3.60686480102539040
2042,-1.78625953197479240,-40.59542083740234400,-0.62595421075820920,-9.19971987915039040,-0.12808978881835936,-3.30040698852539080
2043,-2.11450386047363280,-40.95419692993164000,-0.59541982412338256,-9.31583865966796800,-0.14125789794921876,-2.96282455444335920
2044,-2.24427485466003400,-40.63358688354492000,-0.60305345058441160,-9.43674584350585920,-0.12569558715820312,-2.60369430541992160
2045,-2.19847321510314960,-40.51145172119140800,-0.60305345058441160,-9.51934580078124960,-0.14006079711914062,-2.27329447631835920
2046,-2.03816795349121080,-40.80916213989257600,-0.59541982412338256,-9.61152256469726560,-0.13048399047851562,-1.90458742065429680
2047,-1.89312982559204120,-40.54198455810547200,-0.61832058429718016,-9.66778630371093760,-0.15203180541992186,-1.56580788574218740
2048,-1.88549613952636720,-41.33587646484375200,-0.63358777761459352,-9.72405004272460800,-0.13287819213867186,-1.20308633422851560
2049,-1.59541988372802740,-40.83969497680664000,-0.63358777761459352,-9.76834277343749920,-0.15203180541992186,-0.83916768188476560
2050,-1.38931298255920420,-40.74045944213867200,-0.63358777761459352,-9.79108768920898400,-0.12928688964843748,-0.49440264282226560
2051,-1.59541988372802740,-41.32061004638672000,-0.64122140407562256,-9.80186159667968800,-0.15562310791015624,-0.12689268798828124
2052,-1.58778631687164300,-41.54198455810547200,-0.65648853778839112,-9.80186159667968800,-0.13527239379882810,0.22146365356445312
2053,-1.84732830524444600,-40.95419692993164000,-0.61832058429718016,-9.79348189086914080,-0.14604630126953124,0.58777650756835928
2054,-2.02290081977844240,-40.64885330200195200,-0.64122140407562256,-9.76355437011718720,-0.14125789794921876,0.94092125244140624
2055,-2.16030526161193840,-41.30534362792968800,-0.61832058429718016,-9.71686743774414080,-0.14963760375976562,1.29646019897460940
2056,-1.98473286628723160,-40.48854827880859200,-0.57251906394958496,-9.69891092529296960,-0.14365209960937500,1.68312376708984360
2057,-1.90076339244842520,-41.06870269775390400,-0.60305345058441160,-9.61032546386718720,-0.16041151123046874,2.00155258789062480
2058,-1.57251906394958500,-40.87022781372070400,-0.66412216424942016,-9.54687911987304640,-0.13527239379882810,2.38462485351562480
2059,-1.59541988372802740,-41.29007720947265600,-0.63358777761459352,-9.43315454101562560,-0.14365209960937500,2.70305367431640600
2060,-1.67175567150115960,-41.82442855834960800,-0.63358777761459352,-9.33858357543945280,-0.14245499877929688,3.05739552001953120
2061,-1.60305345058441160,-41.11450576782226400,-0.62595421075820920,-9.23323870239257760,-0.13527239379882810,3.41293446655273400
2062,-1.77099239826202400,-40.26717758178711200,-0.63358777761459352,-9.10754311523437440,-0.14484920043945312,3.73256038818359360
2063,-1.91603052616119400,-40.89313125610351200,-0.61832058429718016,-8.94593450317382720,-0.13168109130859374,4.06415731811523440
2064,-1.92366409301757800,-40.32061004638672000,-0.61832058429718016,-8.83699832763671840,-0.14006079711914062,4.40892235717773440
2065,-1.71755731105804440,-39.31297683715820000,-0.63358777761459352,-8.67658681640624960,-0.13766659545898436,4.73812508544921840
2066,-1.46564888954162600,-40.56488418579101600,-0.66412216424942016,-8.45632026367187520,-0.13527239379882810,4.99430466308593680
2067,-1.41221380233764640,-41.48854827880859200,-0.64885497093200680,-8.29351455078124960,-0.13048399047851562,5.32111318969726560
2068,-1.42748093605041500,-41.12213897705078400,-0.63358777761459352,-8.10317551879882880,-0.12569558715820312,5.62397969970703120
2069,-1.39694654941558840,-41.57251739501952800,-0.64885497093200680,-7.88051476440429600,-0.12330138549804686,5.89093318481445280
2070,-1.32824432849884040,-40.70992279052734400,-0.65648853778839112,-7.68419022827148320,-0.11731588134765624,6.18781419067382720
2071,-1.52671754360198980,-39.70992279052734400,-0.64122140407562256,-7.46512077636718720,-0.12569558715820312,6.46673868408203040
2072,-1.90839695930480960,-39.60305404663085600,-0.63358777761459352,-7.23168611450195200,-0.12210428466796874,6.73967767333984320
2073,-1.92366409301757800,-39.78625869750976800,-0.58778625726699832,-6.97909783935546800,-0.12689268798828124,6.97790073852539040
2074,-1.74809157848358160,-40.72518920898437600,-0.64885497093200680,-6.73010086669921840,-0.11372457885742186,7.23647451782226560
2075,-1.66412210464477540,-40.59542083740234400,-0.62595421075820920,-6.46554158325195280,-0.11372457885742186,7.48786569213867040
2076,-1.74809157848358160,-41.29007720947265600,-0.62595421075820920,-6.17464608154296800,-0.10534487304687500,7.68897863159179680
2077,-1.74809157848358160,-40.40457916259765600,-0.61068701744079592,-5.91128389892578080,-0.09816226806640624,7.92480749511718720
2078,-2.01526713371276840,-40.29771041870116800,-0.62595421075820920,-5.63595070800781200,-0.10893617553710936,8.13430014038085920
2079,-2.09923672676086440,-40.51908493041992000,-0.60305345058441160,-5.31632478637695280,-0.09337386474609374,8.33182177734375040
2080,-2.16030526161193840,-40.92366409301757600,-0.57251906394958496,-5.01465537719726560,-0.09097966308593750,8.53054051513671680
2081,-1.93893134593963640,-40.54198455810547200,-0.61068701744079592,-4.71538016967773360,-0.08978256225585938,8.70531723632812480
2082,-1.76335883140563960,-40.67175674438476800,-0.62595421075820920,-4.38976874389648400,-0.09097966308593750,8.87650265502929760
2083,-1.78625953197479240,-41.37404632568359200,-0.60305345058441160,-4.06176311645507760,-0.07900865478515624,9.01656345214843680
2084,-1.74809157848358160,-40.97710037231445600,-0.60305345058441160,-3.74213719482421840,-0.07661445312500000,9.17458076171874880
2085,-1.66412210464477540,-41.05343627929687200,-0.61832058429718016,-3.40575186157226560,-0.06823474731445312,9.29788214721679680
2086,-1.66412210464477540,-41.15267181396484000,-0.61068701744079592,-3.04662161254882800,-0.06584054565429688,9.40921252441406240
2087,-1.90839695930480960,-41.30534362792968800,-0.61068701744079592,-2.72101018676757800,-0.05865794067382812,9.52413420410156320
2088,-2.09160304069519040,-39.73282623291016000,-0.59541982412338256,-2.38103355102539080,-0.05506663818359376,9.62588777465820320
2089,-2.45801520347595200,-40.28244400024414400,-0.54961830377578736,-2.03148010864257840,-0.04548983154296876,9.70130512695312480
2090,-2.45038175582885760,-40.58778762817383200,-0.57251906394958496,-1.67115275878906240,-0.05506663818359376,9.77552537841796960
2091,-2.20610690116882320,-40.89313125610351200,-0.57251906394958496,-1.28329208984374980,-0.04070142822265625,9.82101520996093600
2092,-1.85496187210083000,-41.90839767456054400,-0.60305345058441160,-0.95408936157226560,-0.01556231079101563,9.86411083984375040
2093,-1.45038163661956780,-40.78625869750976800,-0.61832058429718016,-0.62129533081054688,0.00000000000000000,9.90720646972656160
2094,-1.26717555522918700,-40.78625869750976800,-0.63358777761459352,-0.26695348510742184,-0.01316810913085938,9.91678327636718720
2095,-1.25190842151641840,-32.50381851196289200,-0.66412216424942016,-0.01675941162109375,-0.01077390747070313,10.00776293945312400
2096,-0.87786257266998288,-21.07633590698242000,-0.70992368459701536,0.20350714111328124,0.00000000000000000,9.97424411621093600
2097,-1.45038163661956780,-11.03816795349121000,-0.68702292442321776,0.35075054321289060,-0.01316810913085938,9.97424411621093600
2098,-1.83206105232238760,-1.99236643314361560,-0.69465649127960208,0.44532150878906248,-0.01197100830078125,9.94551369628906240
2099,-2.09923672676086440,-0.90839695930480960,-0.70992368459701536,0.52433016357421872,-0.02274491577148438,9.88326445312500000
2100,-2.21374034881591800,-0.63358777761459352,-0.65648853778839112,0.53510407104492184,-0.01077390747070313,9.89762966308593600
2101,-2.43511462211608880,-0.69465649127960208,-0.65648853778839112,0.50278234863281248,-0.01556231079101563,9.88326445312500000
2102,-2.54198479652404800,-0.62595421075820920,-0.63358777761459352,0.53749827270507808,-0.01556231079101563,9.89762966308593600
2103,-2.51908397674560560,-0.57251906394958496,-0.65648853778839112,0.51116205444335936,-0.01556231079101563,9.88805285644531040
2104,-2.59541988372802720,-0.56488549709320072,-0.65648853778839112,0.52433016357421872,-0.01077390747070313,9.89284125976562400
2105,-2.61832070350646960,-0.60305345058441160,-0.63358777761459352,0.51714755859374992,-0.00837970581054687,9.89284125976562400
2106,-2.61832070350646960,-0.54961830377578736,-3.84732818603515600,0.52193596191406248,0.03830722656250000,9.88805285644531040
2107,-2.80152678489685040,-0.59541982412338256,-11.54961872100830000,0.53151276855468744,0.12569558715820312,9.89284125976562400
2108,-3.09160304069519040,-0.62595421075820920,-23.92366409301758000,0.52792146606445312,0.06105214233398438,9.88805285644531040
2109,-3.31297707557678240,-0.63358777761459352,-34.47328186035156400,0.53989247436523432,0.08379705810546874,9.89284125976562400
2110,-3.38167929649353040,-0.62595421075820920,-40.09923553466796800,0.52911856689453120,0.01316810913085938,9.88326445312500000
2111,-3.38931298255920400,-0.67175573110580448,-40.63358688354492000,0.53390697021484368,0.01915361328125000,9.89284125976562400
2112,-3.36641216278076160,-0.67175573110580448,-40.72518920898437600,0.53031566772460936,0.01915361328125000,9.88326445312500000
2113,-3.35877871513366680,-0.67938929796218872,-40.47328186035156000,0.53151276855468744,0.03232172241210937,9.88805285644531040
2114,-3.35114502906799320,-0.64885497093200680,-40.41984558105468800,0.53151276855468744,0.03471592407226563,9.88805285644531040
2115,-3.35114502906799320,-0.65648853778839112,-40.44274902343750400,0.52672436523437496,0.04908113403320312,9.88805285644531040
2116,-3.36641216278076160,-0.66412216424942016,-40.82442855834960800,0.53510407104492184,0.06703764648437500,9.88805285644531040
2117,-3.38167929649353040,-0.70992368459701536,-40.50381851196288800,0.52433016357421872,0.06823474731445312,9.88805285644531040
2118,-3.38931298255920400,-0.64885497093200680,-40.63358688354492000,0.52911856689453120,0.07781155395507812,9.89284125976562400
2119,-3.41221380233764640,-0.63358777761459352,-40.65649032592773600,0.52193596191406248,0.08379705810546874,9.88805285644531040
2120,-3.41221380233764640,-0.64885497093200680,-40.65649032592773600,0.51714755859374992,0.09696516723632812,9.88805285644531040
2121,-3.43511462211608880,-0.62595421075820920,-40.59542083740234400,0.52073886108398440,0.10414777221679688,9.89284125976562400
2122,-3.38167929649353040,-0.65648853778839112,-40.58778762817383200,0.50996495361328120,0.11133037719726562,9.88805285644531040
2123,-3.41221380233764640,-0.63358777761459352,-40.81679534912109600,0.50757075195312496,0.12689268798828124,9.89284125976562400
2124,-3.46564888954162600,-0.68702292442321776,-40.58778762817383200,0.50397944946289064,0.12330138549804686,9.88326445312500000
2125,-3.41221380233764640,-0.65648853778839112,-40.54961776733398400,0.49320554199218744,0.13527239379882810,9.88805285644531040
2126,-3.39694666862487800,-0.63358777761459352,-40.56488418579101600,0.49440264282226560,0.14604630126953124,9.88805285644531040
2127,-3.42748093605041520,-0.66412216424942016,-40.58778762817383200,0.49200844116210936,0.14365209960937500,9.88805285644531040
2128,-3.43511462211608880,-0.66412216424942016,-40.51908493041992000,0.48722003784179688,0.15801730957031248,9.88805285644531040
2129,-3.39694666862487800,-0.61832058429718016,-40.41221237182616800,0.47524902954101560,0.15682020874023436,9.88805285644531040
2130,-3.35877871513366680,-0.66412216424942016,-40.60305404663085600,0.46926352539062496,0.16759411621093748,9.88805285644531040
2131,-3.40458011627197280,-0.63358777761459352,-40.62595367431640800,0.46567222290039064,0.16998831787109376,9.88805285644531040
2132,-3.39694666862487800,-0.65648853778839112,-40.71755599975585600,0.46088381958007816,0.19273323364257812,9.88805285644531040
2133,-3.35877871513366680,-0.63358777761459352,-40.61068725585937600,0.45489831542968744,0.18435352783203124,9.88805285644531040
2134,-3.41221380233764640,-0.68702292442321776,-40.59542083740234400,0.44532150878906248,0.19991583862304688,9.89284125976562400
2135,-3.42748093605041520,-0.64122140407562256,-40.67938995361328000,0.44412440795898432,0.20350714111328124,9.88805285644531040
2136,-3.41221380233764640,-0.64885497093200680,-40.49618148803711200,0.43574470214843744,0.20231004028320312,9.89284125976562400
2137,-3.34351134300231920,-0.60305345058441160,-40.48091506958008000,0.42257659301757808,0.20590134277343748,9.89284125976562400
2138,-3.38931298255920400,-0.67175573110580448,-40.48854827880859200,0.41898529052734376,0.21068974609375000,9.89284125976562400
2139,-3.36641216278076160,-0.63358777761459352,-40.48854827880859200,0.41060558471679688,0.21787235107421872,9.89284125976562400
2140,-3.39694666862487800,-0.64885497093200680,-40.78625869750976800,0.40342297973632816,0.22625205688476560,9.88805285644531040
2141,-3.43511462211608880,-0.66412216424942016,-40.48854827880859200,0.39624037475585936,0.22505495605468748,9.88805285644531040
2142,-3.41984724998474120,-0.66412216424942016,-40.77099227905273600,0.38786066894531248,0.22984335937500000,9.89284125976562400
2143,-3.38167929649353040,-0.65648853778839112,-40.44274902343750400,0.38067806396484368,0.23104046020507812,9.89284125976562400
2144,-3.41221380233764640,-0.64885497093200680,-40.77862548828124800,0.36870705566406248,0.24061726684570312,9.89762966308593600
2145,-3.38167929649353040,-0.68702292442321776,-40.61068725585937600,0.36631285400390624,0.23822306518554688,9.88805285644531040
2146,-3.38167929649353040,-0.64885497093200680,-40.57251739501952800,0.35194764404296876,0.24061726684570312,9.89284125976562400
2147,-3.42748093605041520,-0.64885497093200680,-40.65649032592773600,0.34835634155273436,0.24061726684570312,9.89284125976562400
2148,-3.41221380233764640,-0.67938929796218872,-40.45038223266601600,0.33518823242187496,0.25258827514648436,9.89762966308593600
2149,-3.41221380233764640,-0.64122140407562256,-40.77862548828124800,0.32561142578124996,0.24660277099609372,9.88805285644531040
2150,-3.42748093605041520,-0.64885497093200680,-40.58778762817383200,0.31962592163085936,0.25019407348632812,9.89284125976562400
2151,-3.43511462211608880,-0.65648853778839112,-40.26717758178711200,0.31483751831054684,0.23104046020507812,9.88805285644531040
2152,-3.46564888954162600,-0.65648853778839112,-40.68702316284180000,0.29807810668945312,0.25019407348632812,9.89762966308593600
2153,-3.41221380233764640,-0.63358777761459352,-40.38167953491211200,0.29209260253906248,0.25139117431640624,9.89762966308593600
2154,-3.39694666862487800,-0.63358777761459352,-40.70992279052734400,0.28850130004882812,0.25139117431640624,9.89284125976562400
2155,-3.39694666862487800,-0.67175573110580448,-40.48854827880859200,0.27892449340820312,0.24899697265625000,9.89762966308593600
2156,-3.43511462211608880,-0.65648853778839112,-40.71755599975585600,0.26695348510742184,0.25019407348632812,9.89284125976562400
2157,-3.41221380233764640,-0.66412216424942016,-40.70992279052734400,0.25857377929687496,0.24899697265625000,9.89284125976562400
2158,-3.38931298255920400,-0.63358777761459352,-40.53435134887695200,0.25139117431640624,0.24660277099609372,9.89284125976562400
2159,-3.38931298255920400,-0.65648853778839112,-40.57251739501952800,0.24181436767578124,0.24061726684570312,9.89284125976562400
2160,-3.38167929649353040,-0.64122140407562256,-40.31297683715820000,0.23702596435546876,0.23702596435546876,9.89762966308593600
2161,-3.38167929649353040,-0.65648853778839112,-40.80152511596680000,0.22266075439453124,0.24061726684570312,9.89762966308593600
2162,-3.40458011627197280,-0.64885497093200680,-40.34351348876952800,0.21188684692382812,0.23104046020507812,9.89284125976562400
2163,-3.38931298255920400,-0.66412216424942016,-40.45801544189452800,0.21308394775390624,0.23463176269531248,9.89762966308593600
2164,-3.32824420928955080,-0.61832058429718016,-40.72518920898437600,0.19871873779296872,0.23343466186523436,9.90241806640624960
2165,-3.51908397674560560,-0.68702292442321776,-40.67938995361328000,0.19752163696289060,0.22864625854492184,9.89284125976562400
2166,-3.39694666862487800,-0.66412216424942016,-40.71755599975585600,0.17836802368164062,0.22026655273437500,9.89762966308593600
2167,-3.41221380233764640,-0.65648853778839112,-40.38167953491211200,0.17717092285156250,0.21667525024414060,9.89762966308593600
2168,-3.38931298255920400,-0.63358777761459352,-40.68702316284180000,0.16998831787109376,0.21787235107421872,9.89762966308593600
2169,-3.37404584884643560,-0.65648853778839112,-40.41221237182616800,0.16160861206054686,0.20709844360351560,9.89762966308593600
2170,-3.41221380233764640,-0.65648853778839112,-40.45038223266601600,0.15322890625000000,0.19752163696289060,9.89762966308593600
2171,-3.38167929649353040,-0.68702292442321776,-40.35114669799804800,0.14125789794921876,0.19512743530273436,9.89762966308593600
